date,open,close,high,low,volume_from,volume_to
2017-11-21,0.2409,0.2318,0.2444,0.2292,105169636.84,24827598.13
2017-11-22,0.2321,0.2385,0.2417,0.2317,88143638.56,20858762.58
2017-11-23,0.2385,0.24,0.2503,0.2357,126134646.49,30606231.45
2017-11-24,0.24,0.241,0.2443,0.2312,101011254.5,24064579.25
2017-11-25,0.241,0.2488,0.2531,0.2394,89796382.42,22171520.3
2017-11-26,0.2489,0.245,0.2492,0.2412,45849658.62,11230763.66
2017-11-27,0.2445,0.247,0.2497,0.2403,104909706.63,25793046.5
2017-11-28,0.247,0.2795,0.2806,0.2467,243886406.42,63810022.09
2017-11-29,0.2796,0.2353,0.2797,0.2128,286283537.59,73288773.49
2017-11-30,0.2356,0.2356,0.2468,0.22,153338852.47,35749407.85
2017-12-01,0.2369,0.2473,0.2511,0.2259,130581576.51,31411210.27
2017-12-02,0.2473,0.2441,0.2494,0.2403,72003762.03,17678347.76
2017-12-03,0.2441,0.2449,0.2586,0.2354,114743980.4,28536941.06
2017-12-04,0.2449,0.2462,0.2486,0.2354,88846578.17,21652453.14
2017-12-05,0.2462,0.2337,0.2469,0.2305,123300335.79,29479195.06
2017-12-06,0.2337,0.2182,0.234,0.2099,204253744.97,46216356.3
2017-12-07,0.2182,0.2035,0.2197,0.2009,208391038.79,43961313.33
2017-12-08,0.2037,0.2337,0.253,0.2005,389258800.93,90113337.27
2017-12-09,0.2337,0.2353,0.2446,0.2295,164407089.86,39097628.35
2017-12-10,0.2353,0.2271,0.2366,0.2223,121544984.41,27890523.48
2017-12-11,0.2271,0.2451,0.247,0.227,124361471.49,29876877.69
2017-12-12,0.2451,0.3555,0.4369,0.2442,519231859.46,161843160.58
2017-12-13,0.3555,0.4584,0.5006,0.3388,841256146.25,377803204.21
2017-12-14,0.4582,0.8507,0.8809,0.4527,1068868645.03,728341477.02
2017-12-15,0.8507,0.7377,0.8523,0.6183,677790212.11,505913400.23
2017-12-16,0.7375,0.7397,0.8122,0.7177,294336071.67,222751214.53
2017-12-17,0.7397,0.7114,0.7524,0.7016,163695151.68,119074616.08
2017-12-18,0.7118,0.7558,0.7912,0.6651,301537624.35,219544767.16
2017-12-19,0.7558,0.7344,0.8402,0.7019,321260039.22,247300691.51
2017-12-20,0.7344,0.7144,0.7426,0.6568,248357989.89,175104956.82
2017-12-21,0.7144,1.12,1.13,0.7128,835987496.76,791256236.25
2017-12-22,1.12,1.0,1.24,0.6203,932168841.54,899821406.17
2017-12-23,1.0,1.01,1.07,0.9263,223612410.71,228659274.81
2017-12-24,1.01,0.9782,1.01,0.8253,222169274.19,205506213.42
2017-12-25,0.9782,0.9805,1.02,0.9236,102065500.75,99675911.72
2017-12-26,0.9805,1.07,1.09,0.9712,130476216.13,133293079.02
2017-12-27,1.07,1.21,1.28,1.07,366816779.57,426150824.52
2017-12-28,1.21,1.26,1.31,1.1,286904797.52,346845252.53
2017-12-29,1.26,1.93,1.97,1.25,664919154.54,1092825146.85
2017-12-30,1.93,1.86,2.44,1.77,756289917.24,1565228735.26
2017-12-31,1.86,1.98,2.09,1.61,275180874.46,514273018.98
2018-01-01,1.98,2.05,2.09,1.81,120735961.19,232757444.9
2018-01-02,2.05,2.19,2.21,1.89,201990621.19,418605330.49
2018-01-03,2.19,2.73,2.85,2.15,387508545.77,986250815.39
2018-01-04,2.73,2.73,3.29,2.58,438911741.95,1299128128.22
2018-01-05,2.73,2.51,3.05,2.24,381017659.29,1002020058.28
2018-01-06,2.51,2.65,2.85,2.46,149254652.23,398736590.78
