date,open,close,high,low,volume_from,volume_to
2017-12-24,283.69,272.24,285.4,244.14,1190611.75,314928561.95
2017-12-25,272.24,268.21,283.46,262.39,569060.0,154893244.84
2017-12-26,268.03,279.49,283.86,267.58,687239.9,190763629.05
2017-12-27,279.47,264.07,285.32,252.87,812937.24,219103646.23
2017-12-28,264.07,249.86,265.65,224.07,1155310.98,281385850.91
2017-12-29,249.84,243.13,258.36,236.39,836578.77,207115905.19
2017-12-30,243.13,212.07,243.42,202.02,1218741.31,268737310.82
2017-12-31,212.07,226.52,235.4,207.95,841309.91,187138183.8
2018-01-01,226.52,224.34,232.26,216.42,516920.48,115831512.64
2018-01-02,224.34,251.81,260.53,224.28,1278275.25,314730425.65
2018-01-03,251.81,244.63,256.81,241.11,851666.05,211596420.85
2018-01-04,244.63,238.3,244.88,225.59,880942.78,206659684.03
2018-01-05,238.3,244.51,251.56,235.0,1073887.31,262545479.11
2018-01-06,244.51,278.92,305.21,243.56,1820160.48,511915657.4
2018-01-07,278.92,271.57,287.27,265.37,764130.75,212682356.33
2018-01-08,271.57,254.25,273.47,231.21,1056007.91,270377483.58
2018-01-09,254.24,246.04,258.59,237.98,733760.61,184228877.9
2018-01-10,246.02,249.1,249.31,230.66,859733.09,207658680.7
2018-01-11,249.11,226.53,252.89,217.85,1131662.93,262771223.33
2018-01-12,226.53,235.35,241.83,219.62,601578.96,140305335.34
2018-01-13,235.35,257.94,262.87,235.3,713207.86,176341211.15
2018-01-14,257.94,236.86,268.81,231.43,766737.16,189083699.89
2018-01-15,236.86,231.89,244.4,230.79,466142.48,110848991.11
2018-01-16,231.89,183.86,232.4,147.78,2444227.94,473245937.42
2018-01-17,183.7,188.21,204.56,136.45,2667358.04,458374670.48
2018-01-18,188.14,191.03,208.37,175.46,1421991.47,274884322.56
2018-01-19,191.03,192.27,201.25,185.78,689881.36,132586901.46
2018-01-20,192.27,210.68,214.72,192.26,651689.96,133356395.48
2018-01-21,210.68,190.73,210.81,182.88,611724.98,118925936.69
2018-01-22,190.72,179.42,194.34,165.42,795014.67,141918011.1
2018-01-23,179.42,177.92,186.11,164.76,678138.3,119223032.27
2018-01-24,177.91,180.59,184.7,172.42,482992.17,86367198.84
2018-01-25,180.59,178.97,184.69,175.21,408877.4,73767401.29
2018-01-26,178.93,175.65,182.15,165.76,487682.21,84960279.65
2018-01-27,175.65,180.71,182.92,173.88,380203.96,68085098.56
2018-01-28,180.71,193.23,194.48,180.29,435381.16,81443118.1
2018-01-29,193.23,180.45,193.42,177.37,403178.2,73715876.66
2018-01-30,180.45,165.38,180.61,159.77,749016.9,126940449.8
2018-01-31,165.36,162.93,166.86,156.37,573000.11,92416470.16
