date,open,close,high,low,volume_from,volume_to
2018-05-07,790.39,752.4,794.86,690.91,1131598.73,828032480.2
2018-05-08,752.39,747.79,775.38,720.36,510303.7,380893335.71
2018-05-09,747.79,751.27,759.91,709.78,464189.13,341691727.41
2018-05-10,751.27,723.61,767.22,722.65,383612.95,287536989.76
2018-05-11,723.63,677.8,735.97,665.49,748412.09,518848404.01
2018-05-12,677.8,683.64,690.88,638.47,487345.93,324590855.24
2018-05-13,683.64,729.34,740.02,669.96,385804.48,274037817.61
2018-05-14,729.34,727.41,741.82,685.75,632807.6,453297981.45
2018-05-15,727.41,705.64,738.53,695.3,398394.01,287313625.77
2018-05-16,705.64,706.72,710.26,676.6,362472.35,251185347.62
2018-05-17,706.71,668.38,718.31,661.81,352700.81,244822300.73
2018-05-18,668.41,693.57,694.35,657.7,352343.1,238310952.16
2018-05-19,693.57,696.05,716.86,683.0,231151.7,161222563.27
2018-05-20,696.05,715.15,722.71,687.86,232101.64,165135550.67
2018-05-21,716.45,699.84,710.37,694.96,421289.2,294835584.77
2018-05-22,696.73,640.84,698.46,638.35,427356.07,287275714.36
2018-05-23,641.12,577.01,649.59,564.32,910256.61,549177930.28
2018-05-24,577.01,602.59,609.0,544.19,734681.33,426679791.16
2018-05-25,602.66,584.77,615.92,568.65,474341.89,281427114.77
2018-05-26,584.77,585.76,607.81,578.43,247238.21,146794781.23
2018-05-27,585.76,569.64,590.88,555.2,390537.58,223422108.46
2018-05-28,569.64,512.03,574.52,500.81,729475.2,387811928.1
2018-05-29,512.03,566.59,572.47,510.91,640564.29,348565933.16
2018-05-30,566.7,557.12,585.23,542.08,454107.08,254739325.61
2018-05-31,557.12,577.23,585.92,553.42,412555.59,236501539.67
2018-06-01,577.23,579.01,589.26,564.46,351962.04,202265552.5
2018-06-02,579.01,590.53,599.53,574.36,291012.56,171480785.55
2018-06-03,590.53,619.04,628.06,590.3,256805.13,157840093.86
2018-06-04,619.03,591.31,625.95,580.07,336233.12,201486274.14
2018-06-05,591.31,608.23,612.99,576.47,325957.03,193989055.5
2018-06-06,608.2,606.3,611.67,593.1,263380.18,158835369.59
2018-06-07,606.3,604.44,616.0,598.6,281044.33,170556871.85
2018-06-08,605.56,600.67,604.79,596.7,427639.18,256868828.86
2018-06-09,600.67,594.86,596.51,590.65,420404.18,250081141.71
2018-06-10,593.35,524.74,593.35,501.68,636718.45,345313063.24
2018-06-11,524.73,531.15,535.79,509.82,505308.31,264673809.14
2018-06-12,531.15,494.53,539.34,484.7,546980.39,279956302.81
2018-06-13,494.53,476.3,501.67,450.05,752164.24,357167683.26
2018-06-14,476.3,519.83,526.64,460.01,885354.26,440112742.52
2018-06-15,519.83,487.51,521.18,483.02,510688.96,255304825.57
2018-06-16,487.51,497.22,503.28,483.99,241642.76,119611543.34
2018-06-17,498.14,496.93,500.48,493.57,473048.44,235070149.99
2018-06-18,496.84,517.63,524.65,487.72,340090.4,172442291.23
2018-06-19,517.63,538.45,547.94,515.02,371838.21,197307560.17
2018-06-20,538.45,536.16,541.8,517.15,334563.47,176897556.23
2018-06-21,536.44,525.76,540.34,520.04,558356.83,293559267.69
2018-06-22,525.74,462.16,525.84,450.04,756613.52,364779786.29
2018-06-23,462.16,474.18,481.06,456.24,293710.2,139553623.02
2018-06-24,474.18,455.25,476.19,421.01,707602.77,315576348.72
2018-06-25,455.25,458.82,473.27,445.53,462450.74,212246797.67
2018-06-26,458.81,429.58,461.18,429.38,457008.59,204035202.41
2018-06-27,429.89,441.75,446.12,419.84,421578.16,182343321.78
2018-06-28,441.75,420.72,443.51,417.62,346521.2,149788331.82
2018-06-29,420.7,435.25,441.87,405.01,544657.78,227564744.34
2018-06-30,435.26,453.42,462.56,435.16,374654.69,168467579.81
2018-07-01,453.56,451.09,453.56,447.66,461525.09,208187546.62
2018-07-02,451.96,476.58,481.83,444.31,420363.6,195332556.42
2018-07-03,476.58,461.95,486.76,459.78,386456.87,182372293.25
2018-07-04,461.79,467.19,481.79,451.46,349599.57,163295006.64
2018-07-05,467.19,467.55,478.44,458.37,388966.1,182403445.13
2018-07-06,467.55,469.93,475.67,451.95,299087.79,139284675.17
2018-07-07,469.93,485.81,489.33,461.85,253843.6,119595512.22
2018-07-08,485.82,486.19,495.23,482.23,272800.73,133102164.85
2018-07-09,486.19,471.48,487.91,469.0,286607.52,137591337.89
2018-07-10,471.48,432.69,473.06,427.82,561793.09,250532493.85
2018-07-11,432.69,445.59,447.09,425.13,320795.44,141230265.35
2018-07-12,445.94,431.12,439.25,430.12,706670.29,304661945.46
2018-07-13,431.13,432.97,438.52,429.42,1019502.16,441417097.33
2018-07-14,432.96,434.42,438.69,433.73,984771.65,427808808.57
2018-07-15,434.39,450.34,452.24,440.09,902330.91,406351224.28
2018-07-16,450.4,480.2,484.04,473.12,1043655.73,501160123.06
2018-07-17,480.2,499.83,523.27,498.95,1274876.82,637218460.6
2018-07-18,499.83,479.85,506.8,476.82,1461825.34,701451796.55
2018-07-19,479.77,468.91,487.08,467.94,1073070.5,503177807.26
2018-07-20,468.89,449.13,460.28,443.63,1122201.58,504014253.33
2018-07-21,449.13,461.13,468.17,451.66,759130.69,350061167.46
2018-07-22,461.13,457.98,464.49,454.79,801223.3,366940894.62
2018-07-23,457.9,449.73,477.74,447.64,828341.83,372528398.55
2018-07-24,449.73,478.39,497.45,475.79,1149234.18,549786533.58
2018-07-25,478.39,471.99,475.34,461.21,977858.27,461543419.25
2018-07-26,472.0,462.98,466.79,457.19,869764.93,402683586.82
2018-07-27,463.05,469.94,482.79,464.38,673594.52,316551280.56
2018-07-28,469.94,468.75,473.36,466.85,655586.11,307304708.38
2018-07-29,468.66,466.3,469.26,464.91,647838.88,302088737.1
2018-07-30,466.3,456.22,466.28,454.51,951325.62,434017720.46
2018-07-31,456.31,431.71,434.57,420.88,813871.25,351353991.41
2018-08-01,431.97,419.87,435.63,407.92,430546.42,180870688.86
2018-08-02,420.27,411.36,419.05,409.1,923478.29,379881312.39
2018-08-03,411.28,417.76,418.65,403.52,845097.97,353047478.91
2018-08-04,417.76,407.32,411.18,386.19,741265.45,301931009.33
2018-08-05,407.32,409.37,412.33,406.35,717784.13,293842254.25
2018-08-06,409.38,405.7,407.23,400.63,704461.31,285802073.75
2018-08-07,405.7,378.32,393.04,372.26,936982.67,354474623.82
2018-08-08,377.94,355.57,380.36,347.7,738339.54,268260157.35
2018-08-09,355.67,364.33,373.88,363.22,965079.72,351605181.28
2018-08-10,364.33,332.28,347.3,330.44,1202995.42,399736298.56
2018-08-11,332.26,318.62,337.66,311.88,1379716.74,439604301.32
2018-08-12,318.62,318.55,326.07,317.92,1104466.94,351826518.53
2018-08-13,318.21,284.03,322.3,281.06,737001.75,221289324.59
2018-08-14,284.03,278.31,284.03,250.45,1255465.56,331398930.74
2018-08-15,278.31,281.24,304.72,276.86,965367.88,278662361.27
2018-08-16,281.24,286.8,298.84,278.02,533236.46,153825432.04
2018-08-17,286.8,317.57,318.31,285.34,733901.78,221725330.97
2018-08-18,317.57,294.85,321.17,283.02,539699.47,161954925.25
2018-08-19,294.73,300.53,308.33,296.43,986248.26,296397938.73
2018-08-20,300.6,271.61,291.74,269.79,1132313.95,307550133.58
2018-08-21,271.62,281.78,285.93,275.87,1030747.56,290443104.43
2018-08-22,281.13,270.37,299.0,259.61,758035.3,212669541.08
2018-08-23,270.62,276.66,282.02,274.44,934910.81,258655205.59
2018-08-24,276.67,282.04,284.46,279.9,1179763.99,332746155.15
2018-08-25,281.98,278.22,283.89,277.61,962455.83,267771441.99
2018-08-26,278.22,274.81,277.22,273.46,1275199.06,350431503.6
2018-08-27,274.81,287.9,288.32,281.75,1220143.57,351281578.75
